match_id,match_size,mutual_match,countyid_1,County_name_1,State_1,total_workers2022_1,countyid_2,County_name_2,State_2,total_workers2022_2,countyid_3,County_name_3,State_3,total_workers2022_3,RUCC_2013,Economic_Type_Label,Low_Education_2015_Update,max_labor_force_gap,match_tier
876,2,True,17127,Massac County,IL,5609.700476527214,25019,Nantucket County,MA,6186.281568177044,,,,,7,Recreation,0,576.5810916498303,rucc_econtype_lowed
877,2,True,26053,Gogebic County,MI,6307.59599519521,8007,Archuleta County,CO,6543.769180499017,,,,,7,Recreation,0,236.17318530380726,rucc_econtype_lowed
878,2,True,6063,Plumas County,CA,6865.861909732223,41001,Baker County,OR,7000.997930586338,,,,,7,Recreation,0,135.1360208541155,rucc_econtype_lowed
879,2,True,55003,Ashland County,WI,7101.336008548737,13241,Rabun County,GA,7114.484917143185,,,,,7,Recreation,0,13.148908594448585,rucc_econtype_lowed
880,2,True,55129,Washburn County,WI,7367.636145398021,6027,Inyo County,CA,7433.292838439345,,,,,7,Recreation,0,65.65669304132462,rucc_econtype_lowed
881,2,True,8015,Chaffee County,CO,7670.377787172794,29015,Benton County,MO,7757.856746286154,,,,,7,Recreation,0,87.47895911335945,rucc_econtype_lowed
882,2,True,55113,Sawyer County,WI,8013.212046176195,35027,Lincoln County,NM,8199.187465921044,,,,,7,Recreation,0,185.9754197448492,rucc_econtype_lowed
883,2,True,26143,Roscommon County,MI,8543.561282038689,19059,Dickinson County,IA,8577.842451810837,,,,,7,Recreation,0,34.28116977214813,rucc_econtype_lowed
884,2,True,8049,Grand County,CO,8781.563689783216,48299,Llano County,TX,8930.804086253047,,,,,7,Recreation,0,149.24039646983147,rucc_econtype_lowed
885,2,True,25007,Dukes County,MA,8940.271018311381,41015,Curry County,OR,8953.074350595474,,,,,7,Recreation,0,12.803332284092903,rucc_econtype_lowed
886,2,True,30067,Park County,MT,8969.433997698128,26069,Iosco County,MI,9192.07958611846,,,,,7,Recreation,0,222.64558842033148,rucc_econtype_lowed
887,2,True,53049,Pacific County,WA,9342.934017360414,27057,Hubbard County,MN,9659.973629504442,,,,,7,Recreation,0,317.03961214402807,rucc_econtype_lowed
888,2,True,8097,Pitkin County,CO,9698.211397692561,26137,Otsego County,MI,10043.709887936711,,,,,7,Recreation,0,345.49849024415016,rucc_econtype_lowed
889,2,True,26031,Cheboygan County,MI,10240.686768129468,16013,Blaine County,ID,11359.157723456621,,,,,7,Recreation,0,1118.4709553271532,rucc_econtype_lowed
890,2,True,26101,Manistee County,MI,11387.05319617151,56039,Teton County,WY,11456.34269785881,,,,,7,Recreation,0,69.2895016873008,rucc_econtype_lowed
891,2,True,48171,Gillespie County,TX,11679.108422932753,37009,Ashe County,NC,11720.120746202767,,,,,7,Recreation,0,41.01232327001344,rucc_econtype_lowed
892,2,True,26105,Mason County,MI,12108.529452592134,8107,Routt County,CO,12809.5147190094,,,,,7,Recreation,0,700.9852664172649,rucc_econtype_lowed
893,2,True,50019,Orleans County,VT,13295.60899595148,35055,Taos County,NM,13507.551749429265,,,,,7,Recreation,0,211.94275347778603,rucc_econtype_lowed
894,2,True,33007,Coos County,NH,14205.9870377779,56029,Park County,WY,14544.868843197823,,,,,7,Recreation,0,338.8818054199219,rucc_econtype_lowed
895,2,True,26047,Emmet County,MI,15180.24651029706,37113,Macon County,NC,15216.809799905932,,,,,7,Recreation,0,36.563289608871855,rucc_econtype_lowed
896,2,True,55085,Oneida County,WI,16067.392948992325,23013,Knox County,ME,17961.6096124053,,,,,7,Recreation,0,1894.2166634129753,rucc_econtype_lowed
897,2,True,29029,Camden County,MO,19029.803684447368,36003,Allegany County,NY,19537.699186742306,,,,,7,Recreation,0,507.8955022949376,rucc_econtype_lowed
898,2,True,27007,Beltrami County,MN,20929.01575283782,50025,Windham County,VT,21263.26977093611,,,,,7,Recreation,0,334.25401809829054,rucc_econtype_lowed
899,3,True,2122,Kenai Peninsula Borough,AK,26113.810326874256,50027,Windsor County,VT,26750.422254610807,36077,Otsego County,NY,27279.790564945026,7,Recreation,0,1165.9802380707697,rucc_econtype_lowed
900,2,True,26095,Luce County,MI,2149.01501108706,40055,Greer County,OK,2342.5696003064513,,,,,7,Federal/State Government,0,193.55458921939135,rucc_econtype_lowed
901,2,True,20145,Pawnee County,KS,2754.9667843729258,48075,Childress County,TX,2866.720214255154,,,,,7,Federal/State Government,0,111.75342988222837,rucc_econtype_lowed
902,2,True,41025,Harney County,OR,2874.844289571047,41037,Lake County,OR,3130.021898292005,,,,,7,Federal/State Government,0,255.17760872095823,rucc_econtype_lowed
903,2,True,16059,Lemhi County,ID,3298.759796410799,26003,Alger County,MI,3554.718291580677,,,,,7,Federal/State Government,0,255.958495169878,rucc_econtype_lowed
904,2,True,31045,Dawes County,NE,3677.3855973407626,48043,Brewster County,TX,3988.882909476757,,,,,7,Federal/State Government,0,311.49731213599443,rucc_econtype_lowed
905,2,True,30001,Beaverhead County,MT,4232.792301222682,30023,Deer Lodge County,MT,4254.634495995939,,,,,7,Federal/State Government,0,21.84219477325678,rucc_econtype_lowed
906,2,True,18101,Martin County,IN,4389.157392997295,26039,Crawford County,MI,5199.353507017731,,,,,7,Federal/State Government,0,810.1961140204367,rucc_econtype_lowed
907,2,True,35007,Colfax County,NM,5276.772109411657,38071,Ramsey County,ND,5398.647988811135,,,,,7,Federal/State Government,0,121.87587939947844,rucc_econtype_lowed
908,2,True,39121,Noble County,OH,5796.200577199459,30035,Glacier County,MT,6163.445395379611,,,,,7,Federal/State Government,0,367.2448181801519,rucc_econtype_lowed
909,2,True,46065,Hughes County,SD,6721.486223012209,8003,Alamosa County,CO,6793.767045989633,,,,,7,Federal/State Government,0,72.28082297742367,rucc_econtype_lowed
910,2,True,2130,Ketchikan Gateway Borough,AK,7048.147390425205,13303,Washington County,GA,7740.8861718177795,,,,,7,Federal/State Government,0,692.7387813925743,rucc_econtype_lowed
911,2,True,5019,Clark County,AR,8640.902330409444,28101,Newton County,MS,8676.778711542487,,,,,7,Federal/State Government,0,35.87638113304274,rucc_econtype_lowed
912,2,True,30053,Lincoln County,MT,8798.62237085402,5103,Ouachita County,AR,8877.958600024576,,,,,7,Federal/State Government,0,79.33622917055618,rucc_econtype_lowed
913,2,True,8075,Logan County,CO,9315.889928936958,21205,Rowan County,KY,9729.193772152066,,,,,7,Federal/State Government,0,413.3038432151079,rucc_econtype_lowed
914,2,True,40065,Jackson County,OK,10577.796902418137,29001,Adair County,MO,10736.235887274146,,,,,7,Federal/State Government,0,158.43898485600948,rucc_econtype_lowed
915,2,True,41061,Union County,OR,11003.298385351896,47183,Weakley County,TN,13419.73811018467,,,,,7,Federal/State Government,0,2416.439724832773,rucc_econtype_lowed
916,2,True,4009,Graham County,AZ,14247.359710812569,26033,Chippewa County,MI,14793.47557529807,,,,,7,Federal/State Government,0,546.1158644855022,rucc_econtype_lowed
917,2,True,21035,Calloway County,KY,15813.641944438219,36033,Franklin County,NY,20562.573730528355,,,,,7,Federal/State Government,0,4748.931786090136,rucc_econtype_lowed
918,2,True,51045,Craig County,VA,2159.9441037210054,13181,Lincoln County,GA,2978.320502720773,,,,,2,Recreation,0,818.3763989997678,rucc_econtype_lowed
919,2,True,21221,Trigg County,KY,5836.12539306283,48007,Aransas County,TX,9377.391819626093,,,,,2,Recreation,0,3541.266426563263,rucc_econtype_lowed
920,2,True,8119,Teller County,CO,12536.575808256865,36095,Schoharie County,NY,13852.299844741821,,,,,2,Recreation,0,1315.7240364849567,rucc_econtype_lowed
921,2,True,13145,Harris County,GA,14071.618420410901,55083,Oconto County,WI,17593.18410885334,,,,,2,Recreation,0,3521.565688442439,rucc_econtype_lowed
922,2,True,55031,Douglas County,WI,19633.5801384151,22099,St. Martin Parish,LA,21489.159668667497,,,,,2,Recreation,0,1855.5795302523984,rucc_econtype_lowed
923,2,True,24047,Worcester County,MD,24243.46327161789,37087,Haywood County,NC,25737.901906816987,,,,,2,Recreation,0,1494.438635199098,rucc_econtype_lowed
924,2,True,36043,Herkimer County,NY,27157.13009656925,37141,Pender County,NC,29343.20698324177,,,,,2,Recreation,0,2186.0768866725193,rucc_econtype_lowed
925,2,True,42025,Carbon County,PA,31584.139336357563,2170,Matanuska-Susitna Borough,AK,47556.81142668402,,,,,2,Recreation,0,15972.672090326458,rucc_econtype_lowed
926,2,True,37019,Brunswick County,NC,52640.50924897194,12085,Martin County,FL,62160.9274020865,,,,,2,Recreation,0,9520.418153114559,rucc_econtype_lowed
927,2,True,27137,St. Louis County,MN,95942.2256238861,10005,Sussex County,DE,97151.0,,,,,2,Recreation,0,1208.774376113899,rucc_econtype_lowed
928,2,True,37129,New Hanover County,NC,112362.34929673327,36091,Saratoga County,NY,121929.23110873625,,,,,2,Recreation,0,9566.881812002975,rucc_econtype_lowed
929,2,True,6079,San Luis Obispo County,CA,129161.96054178313,34001,Atlantic County,NJ,130891.40665175999,,,,,2,Recreation,0,1729.4461099768523,rucc_econtype_lowed
930,2,True,6087,Santa Cruz County,CA,131234.30118443794,12021,Collier County,FL,146739.86339910037,,,,,2,Recreation,0,15505.562214662437,rucc_econtype_lowed
931,2,True,45051,Horry County,SC,151027.9406975545,23005,Cumberland County,ME,162544.9483693093,,,,,2,Recreation,0,11517.007671754807,rucc_econtype_lowed
932,2,True,12115,Sarasota County,FL,165252.60718107084,12081,Manatee County,FL,168332.88957075728,,,,,2,Recreation,0,3080.282389686443,rucc_econtype_lowed
933,2,True,8069,Larimer County,CO,190069.8917177379,6097,Sonoma County,CA,238458.01722245902,,,,,2,Recreation,0,48388.12550472113,rucc_econtype_lowed
934,2,True,32031,Washoe County,NV,245282.0,12071,Lee County,FL,318138.5507152057,,,,,2,Recreation,0,72856.55071520573,rucc_econtype_lowed
935,2,True,48211,Hemphill County,TX,1452.1706117130816,30101,Toole County,MT,2207.8469980806112,,,,,7,Mining,0,755.6763863675296,rucc_econtype_lowed
936,2,True,32015,Lander County,NV,2375.498409420252,56045,Weston County,WY,3153.6834139823914,,,,,7,Mining,0,778.1850045621395,rucc_econtype_lowed
937,2,True,17169,Schuyler County,IL,3157.3165061473846,20167,Russell County,KS,3212.2503190152347,,,,,7,Mining,0,54.933812867850065,rucc_econtype_lowed
938,2,True,4011,Greenlee County,AZ,3534.364192381501,40077,Latimer County,OK,3645.6727907955647,,,,,7,Mining,0,111.30859841406345,rucc_econtype_lowed
939,2,True,2188,Northwest Arctic Borough,AK,3702.953993692994,48429,Stephens County,TX,3704.180981513113,,,,,7,Mining,0,1.2269878201186657,rucc_econtype_lowed
940,2,True,40151,Woods County,OK,3735.5599949508905,32033,White Pine County,NV,3766.217388987541,,,,,7,Mining,0,30.657394036650658,rucc_econtype_lowed
941,2,True,29093,Iron County,MO,3782.459104657173,20151,Pratt County,KS,4037.01840621233,,,,,7,Mining,0,254.5593015551567,rucc_econtype_lowed
942,2,True,38057,Mercer County,ND,4108.3510952964425,49015,Emery County,UT,4267.534900012033,,,,,7,Mining,0,159.18380471559067,rucc_econtype_lowed
943,2,True,17185,Wabash County,IL,4500.464122116566,40149,Washita County,OK,4661.126194164157,,,,,7,Mining,0,160.6620720475912,rucc_econtype_lowed
944,2,True,2185,North Slope Borough,AK,5238.894738838077,30083,Richland County,MT,5276.242744803429,,,,,7,Mining,0,37.34800596535206,rucc_econtype_lowed
945,2,True,49037,San Juan County,UT,6303.800277332382,8081,Moffat County,CO,6859.0818021297455,,,,,7,Mining,0,555.2815247973631,rucc_econtype_lowed
946,2,True,54041,Lewis County,WV,6944.51711199955,32013,Humboldt County,NV,7171.599595531821,,,,,7,Mining,0,227.082483532271,rucc_econtype_lowed
947,2,True,48161,Freestone County,TX,7700.670325770974,26079,Kalkaska County,MI,7982.635555506196,,,,,7,Mining,0,281.96522973522224,rucc_econtype_lowed
948,2,True,48503,Young County,TX,8093.997806563973,8051,Gunnison County,CO,8287.264830589294,,,,,7,Mining,0,193.267024025321,rucc_econtype_lowed
949,2,True,49013,Duchesne County,UT,8517.803992891997,49007,Carbon County,UT,8867.536797314882,,,,,7,Mining,0,349.73280442288524,rucc_econtype_lowed
950,2,True,40153,Woodward County,OK,8867.610250085592,56041,Uinta County,WY,9413.730991899967,,,,,7,Mining,0,546.1207418143749,rucc_econtype_lowed
951,2,True,40009,Beckham County,OK,9563.025011390448,56023,Lincoln County,WY,9615.648957312107,,,,,7,Mining,0,52.62394592165947,rucc_econtype_lowed
952,2,True,40133,Seminole County,OK,9674.121366615414,54097,Upshur County,WV,9712.114877358079,,,,,7,Mining,0,37.99351074266451,rucc_econtype_lowed
953,2,True,35017,Grant County,NM,10324.481720119715,20009,Barton County,KS,11238.055927336216,,,,,7,Mining,0,913.5742072165012,rucc_econtype_lowed
954,2,True,40039,Custer County,OK,12165.863730419995,5139,Union County,AR,15313.184709191322,,,,,7,Mining,0,3147.3209787713276,rucc_econtype_lowed
955,2,True,49047,Uintah County,UT,15472.728417426348,38089,Stark County,ND,16393.964219883084,,,,,7,Mining,0,921.2358024567366,rucc_econtype_lowed
956,2,True,42083,McKean County,PA,17548.900991079397,38105,Williams County,ND,19948.64924249053,,,,,7,Mining,0,2399.7482514111325,rucc_econtype_lowed
957,2,True,48393,Roberts County,TX,353.6373993018642,16025,Camas County,ID,502.2180988099426,,,,,9,Nonspecialized,0,148.5806995080784,rucc_econtype_lowed
958,2,True,41021,Gilliam County,OR,885.0112037640065,30107,Wheatland County,MT,917.5548009229824,,,,,9,Nonspecialized,0,32.5435971589759,rucc_econtype_lowed
959,2,True,13125,Glascock County,GA,1115.5184991806746,46117,Stanley County,SD,1128.00810017623,,,,,9,Nonspecialized,0,12.48960099555552,rucc_econtype_lowed
960,2,True,56027,Niobrara County,WY,1137.9270040821284,48197,Hardeman County,TX,1608.1358953528106,,,,,9,Nonspecialized,0,470.2088912706822,rucc_econtype_lowed
961,2,True,29035,Carter County,MO,2062.881909430027,20163,Rooks County,KS,2361.49380043149,,,,,9,Nonspecialized,0,298.61189100146294,rucc_econtype_lowed
962,2,True,2290,Yukon-Koyukuk Census Area,AK,2539.287230720365,29203,Shannon County,MO,2739.7131088748574,,,,,9,Nonspecialized,0,200.42587815449224,rucc_econtype_lowed
963,2,True,21075,Fulton County,KY,2776.8252001851797,5129,Searcy County,AR,3033.328693984484,,,,,9,Nonspecialized,0,256.5034937993041,rucc_econtype_lowed
964,2,True,30007,Broadwater County,MT,3086.908300444309,13209,Montgomery County,GA,3169.567216157913,,,,,9,Nonspecialized,0,82.65891571360407,rucc_econtype_lowed
965,2,True,29149,Oregon County,MO,3275.8652962744236,19053,Decatur County,IA,3419.4514954462647,,,,,9,Nonspecialized,0,143.58619917184114,rucc_econtype_lowed
966,2,True,28019,Choctaw County,MS,3505.8239989429712,5109,Pike County,AR,4054.5782855493017,,,,,9,Nonspecialized,0,548.7542866063304,rucc_econtype_lowed
967,2,True,40127,Pushmataha County,OK,4171.443910054899,40069,Johnston County,OK,4190.865501095308,,,,,9,Nonspecialized,0,19.421591040409112,rucc_econtype_lowed
968,2,True,40085,Love County,OK,4239.949238717556,47039,Decatur County,TN,4453.387584485114,,,,,9,Nonspecialized,0,213.43834576755762,rucc_econtype_lowed
969,2,True,5049,Fulton County,AR,4474.341407045489,5137,Stone County,AR,4580.983788584475,,,,,9,Nonspecialized,0,106.64238153898623,rucc_econtype_lowed
970,2,True,17035,Cumberland County,IL,5059.278596935721,30043,Jefferson County,MT,5499.191601201892,,,,,9,Nonspecialized,0,439.9130042661709,rucc_econtype_lowed
971,2,True,28023,Clarke County,MS,6364.3763263225555,26113,Missaukee County,MI,6699.131801024676,,,,,9,Nonspecialized,0,334.7554747021204,rucc_econtype_lowed
972,2,True,47049,Fentress County,TN,6888.546717375517,29215,Texas County,MO,9291.550196856442,,,,,9,Nonspecialized,0,2403.0034794809253,rucc_econtype_lowed
973,2,True,2195,Petersburg Census area,AK,,2270,Wade Hampton Census Area,AK,,,,,,9,Nonspecialized,0,,rucc_econtype_lowed
974,2,True,32009,Esmeralda County,NV,300.69600077997893,48433,Stonewall County,TX,508.2660018950701,,,,,9,Mining,0,207.57000111509115,rucc_econtype_lowed
975,2,True,32011,Eureka County,NV,766.7747991960496,20065,Graham County,KS,1160.1225032508373,,,,,9,Mining,0,393.34770405478776,rucc_econtype_lowed
976,2,True,20017,Chase County,KS,1179.0030039753765,20135,Ness County,KS,1289.0250029768795,,,,,9,Mining,0,110.02199900150299,rucc_econtype_lowed
977,2,True,48295,Lipscomb County,TX,1316.7349971570075,48275,Knox County,TX,1363.0770007316023,,,,,9,Mining,0,46.342003574594855,rucc_econtype_lowed
978,2,True,30025,Fallon County,MT,1398.3192034512758,20207,Woodson County,KS,1431.4271984137595,,,,,9,Mining,0,33.107994962483644,rucc_econtype_lowed
979,2,True,17069,Hardin County,IL,1444.91310018301,40129,Roger Mills County,OK,1447.299295835197,,,,,9,Mining,0,2.3861956521868706,rucc_econtype_lowed
980,2,True,38011,Bowman County,ND,1461.9020012421533,48319,Mason County,TX,1568.6698994897306,,,,,9,Mining,0,106.76789824757725,rucc_econtype_lowed
981,2,True,40045,Ellis County,OK,1622.7567982524633,20007,Barber County,KS,1861.7552165091038,,,,,9,Mining,0,238.99841825664043,rucc_econtype_lowed
982,2,True,30097,Sweet Grass County,MT,1918.572307664901,40043,Dewey County,OK,1944.088793195784,,,,,9,Mining,0,25.516485530883074,rucc_econtype_lowed
983,2,True,38025,Dunn County,ND,1994.1351012978703,48483,Wheeler County,TX,2144.3969911821187,,,,,9,Mining,0,150.26188988424838,rucc_econtype_lowed
984,2,True,29179,Reynolds County,MO,2418.2870979756117,54017,Doddridge County,WV,3298.1765038371086,,,,,9,Mining,0,879.8894058614969,rucc_econtype_lowed
985,2,True,56011,Crook County,WY,3311.5998074114323,8103,Rio Blanco County,CO,3369.2587150782347,,,,,9,Mining,0,57.658907666802406,rucc_econtype_lowed
986,2,True,40093,Major County,OK,3370.2096024751663,2240,Southeast Fairbanks Census Area,AK,3441.5427123606205,,,,,9,Mining,0,71.33310988545418,rucc_econtype_lowed
987,2,True,21139,Livingston County,KY,3573.135811790824,30087,Rosebud County,MT,3827.512809883803,,,,,9,Mining,0,254.3769980929792,rucc_econtype_lowed
988,2,True,56035,Sublette County,WY,4017.0205110907555,38061,Mountrail County,ND,4831.112726718187,,,,,9,Mining,0,814.0922156274319,rucc_econtype_lowed
989,2,True,56003,Big Horn County,WY,5657.592566907406,38053,McKenzie County,ND,7162.788855776191,,,,,9,Mining,0,1505.196288868785,rucc_econtype_lowed
990,2,True,37055,Dare County,NC,15370.039822503924,41007,Clatsop County,OR,17109.66995202005,,,,,4,Recreation,0,1739.6301295161247,rucc_econtype_lowed
991,2,True,39123,Ottawa County,OH,19368.595322281122,4007,Gila County,AZ,19694.25203196054,,,,,4,Recreation,0,325.65670967941696,rucc_econtype_lowed
992,2,True,49043,Summit County,UT,21120.569647207078,32005,Douglas County,NV,21163.252867013216,,,,,4,Recreation,0,42.68321980613837,rucc_econtype_lowed
993,2,True,6109,Tuolumne County,CA,21737.318390607834,48265,Kerr County,TX,22990.8258446455,,,,,4,Recreation,0,1253.5074540376663,rucc_econtype_lowed
994,2,True,29213,Taney County,MO,23071.910427084484,45043,Georgetown County,SC,24068.962142698467,,,,,4,Recreation,0,997.0517156139831,rucc_econtype_lowed
